1,1,11:47
1,1,11:52
1,1,11:57
1,1,12:02
1,1,12:07
1,1,12:12
1,1,12:17
1,1,12:22
1,1,12:27
1,1,12:32
1,1,12:37
1,1,12:42
1,1,12:47
1,1,12:52
1,1,12:57
1,1,13:02
1,1,13:07
1,1,13:12
1,1,13:17
1,1,13:22
1,1,13:27
1,1,13:32
1,1,13:37
1,1,13:42
1,1,13:47
1,1,13:52
1,1,13:57
1,1,14:02
1,1,14:07
1,1,14:12
1,1,14:17
1,1,14:22
1,1,14:27
1,1,14:32
1,1,14:37
1,1,14:42
1,1,14:47
1,1,14:52
1,1,14:57
1,1,15:02
1,1,15:07
1,1,15:12
1,1,15:17
1,1,15:22
1,1,15:27
1,1,15:32
1,1,15:37
1,1,15:42
1,1,15:47
1,1,15:52
1,1,15:57
1,1,16:02
1,1,16:07
1,1,16:12
1,1,16:17
1,1,16:22
1,1,16:27
1,1,16:32
1,1,16:37
1,1,16:42
1,1,16:47
1,1,16:52
1,1,16:57
1,1,17:02
1,1,17:07
1,1,17:12
1,1,17:17
1,1,17:22
1,1,17:27
1,1,17:32
1,1,17:37
1,1,17:42
1,1,17:47
1,1,17:52
1,1,17:57
1,1,18:02
1,1,18:07
1,1,18:12
1,1,18:18
1,1,18:24
1,1,18:31
1,1,18:38
1,1,18:44
1,1,18:51
1,1,18:58
1,1,19:04
1,1,19:11
1,1,19:21
1,1,19:31
1,1,19:41
1,1,19:51
1,1,20:01
1,1,20:11
1,1,20:21
1,1,20:31
1,1,20:41
1,1,20:51
1,1,21:01
1,1,21:11
1,1,21:23
1,1,21:38
1,1,21:53
1,1,22:08
1,1,22:23

12,0,04:48
12,0,04:58
12,0,05:08
12,0,05:18
12,0,05:28
12,0,05:38
12,0,05:48
12,0,05:58
12,0,06:06
12,0,06:14
12,0,06:21
12,0,06:29
12,0,06:37
12,0,06:45
12,0,06:52
12,0,07:00
12,0,07:07
12,0,07:15
12,0,07:22
12,0,07:30
12,0,07:37
12,0,07:45
12,0,07:52
12,0,08:00
12,0,08:07
12,0,08:15
12,0,08:22
12,0,08:30
12,0,08:37
12,0,08:45
12,0,08:52
12,0,09:00
12,0,09:07
12,0,09:15
12,0,09:22
12,0,09:30
12,0,09:37
12,0,09:45
12,0,09:52
12,0,10:00
12,0,10:07
12,0,10:15
12,0,10:22
12,0,10:30
12,0,10:37
12,0,10:45
12,0,10:52
12,0,11:00
12,0,11:07
12,0,11:15
12,0,11:22
12,0,11:30
12,0,11:37
12,0,11:45
12,0,11:52
12,0,12:00
12,0,12:07
12,0,12:15
12,0,12:22
12,0,12:30
12,0,12:37
12,0,12:45
12,0,12:52
12,0,13:00
12,0,13:07
12,0,13:15
12,0,13:22
12,0,13:30
12,0,13:37
12,0,13:45
12,0,13:52
12,0,14:00
12,0,14:07
12,0,14:15
12,0,14:22
12,0,14:30
12,0,14:37
12,0,14:45
12,0,14:52
12,0,15:00
12,0,15:07
12,0,15:15
12,0,15:22
12,0,15:30
12,0,15:37
12,0,15:45
12,0,15:52
12,0,16:00
12,0,16:07
12,0,16:15
12,0,16:22
12,0,16:30
12,0,16:37
12,0,16:45
12,0,16:52
12,0,17:00
12,0,17:07
12,0,17:15
12,0,17:22
12,0,17:30
12,0,17:37
12,0,17:45
12,0,17:52
12,0,18:00
12,0,18:08
12,0,18:18
12,0,18:28
12,0,18:38
12,0,18:48
12,0,18:58
12,0,19:08
12,0,19:18
12,0,19:28
12,0,19:38
12,0,19:48
12,0,19:58
12,0,20:08
12,0,20:18
12,0,20:28
12,0,20:38
12,0,20:48
12,0,21:03
12,0,21:16
12,0,21:31
12,0,21:46
12,0,22:03
12,0,22:16

12,1,04:59
12,1,05:09
12,1,05:19
12,1,05:29
12,1,05:39
12,1,05:49
12,1,05:59
12,1,06:09
12,1,06:19
12,1,06:27
12,1,06:34
12,1,06:41
12,1,06:48
12,1,06:56
12,1,07:03
12,1,07:11
12,1,07:18
12,1,07:26
12,1,07:33
12,1,07:41
12,1,07:48
12,1,07:56
12,1,08:03
12,1,08:11
12,1,08:18
12,1,08:26
12,1,08:33
12,1,08:41
12,1,08:48
12,1,08:56
12,1,09:03
12,1,09:11
12,1,09:18
12,1,09:26
12,1,09:33
12,1,09:41
12,1,09:48
12,1,09:56
12,1,10:03
12,1,10:11
12,1,10:18
12,1,10:26
12,1,10:33
12,1,10:41
12,1,10:48
12,1,10:56
12,1,11:03
12,1,11:11
12,1,11:18
12,1,11:26
12,1,11:33
12,1,11:41
12,1,11:48
12,1,11:56
12,1,12:03
12,1,12:11
12,1,12:18
12,1,12:26
12,1,12:33
12,1,12:41
12,1,12:48
12,1,12:56
12,1,13:03
12,1,13:11
12,1,13:18
12,1,13:26
12,1,13:33
12,1,13:41
12,1,13:48
12,1,13:56
12,1,14:03
12,1,14:11
12,1,14:18
12,1,14:26
12,1,14:33
12,1,14:41
12,1,14:48
12,1,14:56
12,1,15:03
12,1,15:11
12,1,15:18
12,1,15:26
12,1,15:33
12,1,15:41
12,1,15:48
12,1,15:56
12,1,16:03
12,1,16:11
12,1,16:18
12,1,16:26
12,1,16:33
12,1,16:41
12,1,16:48
12,1,16:56
12,1,17:03
12,1,17:11
12,1,17:18
12,1,17:26
12,1,17:33
12,1,17:41
12,1,17:48
12,1,17:56
12,1,18:03
12,1,18:12
12,1,18:19
12,1,18:29
12,1,18:39
12,1,18:49
12,1,18:59
12,1,19:09
12,1,19:19
12,1,19:29
12,1,19:39
12,1,19:49
12,1,19:59
12,1,20:09
12,1,20:19
12,1,20:29
12,1,20:39
12,1,20:49
12,1,20:59
12,1,21:11
12,1,21:25
12,1,21:40
12,1,21:55
12,1,22:10
12,1,22:25

2,0,04:40
2,0,04:44
2,0,04:50
2,0,04:54
2,0,05:00
2,0,05:10
2,0,05:20
2,0,05:30
2,0,05:40
2,0,05:50
2,0,06:00
2,0,06:10
2,0,06:20
2,0,06:30
2,0,06:35
2,0,06:40
2,0,06:45
2,0,06:50
2,0,06:55
2,0,07:00
2,0,07:05
2,0,07:10
2,0,07:15
2,0,07:20
2,0,07:25
2,0,07:30
2,0,07:35
2,0,07:40
2,0,07:45
2,0,07:50
2,0,07:55
2,0,08:00
2,0,08:05
2,0,08:10
2,0,08:20
2,0,08:30
2,0,08:40
2,0,08:50
2,0,09:00
2,0,09:05
2,0,09:10
2,0,09:20
2,0,09:30
2,0,09:40
2,0,09:50
2,0,10:00
2,0,10:05
2,0,10:10
2,0,10:20
2,0,10:30
2,0,10:40
2,0,10:50
2,0,11:00
2,0,11:05
2,0,11:10
2,0,11:20
2,0,11:30
2,0,11:40
2,0,11:50
2,0,12:00
2,0,12:05
2,0,12:10
2,0,12:20
2,0,12:30
2,0,12:40
2,0,12:50
2,0,13:00
2,0,13:05
2,0,13:10
2,0,13:20
2,0,13:30
2,0,13:40
2,0,13:50
2,0,14:00
2,0,14:05
2,0,14:10
2,0,14:15
2,0,14:20
2,0,14:25
2,0,14:30
2,0,14:35
2,0,14:40
2,0,14:45
2,0,14:50
2,0,14:55
2,0,15:00
2,0,15:05
2,0,15:10
2,0,15:15
2,0,15:20
2,0,15:25
2,0,15:30
2,0,15:35
2,0,15:40
2,0,15:45
2,0,15:50
2,0,15:55
2,0,16:00
2,0,16:05
2,0,16:10
2,0,16:15
2,0,16:20
2,0,16:25
2,0,16:30
2,0,16:35
2,0,16:40
2,0,16:45
2,0,16:50
2,0,16:55
2,0,17:00
2,0,17:05
2,0,17:10
2,0,17:20
2,0,17:30
2,0,17:40
2,0,17:50
2,0,18:00
2,0,18:05
2,0,18:10
2,0,18:20
2,0,18:30
2,0,18:40
2,0,18:50
2,0,19:00
2,0,19:10
2,0,19:20
2,0,19:30
2,0,19:40
2,0,19:50
2,0,20:10
2,0,20:30
2,0,20:50
2,0,21:14
2,0,21:29
2,0,21:59
2,0,22:14
2,0,22:44
2,0,23:14

2,1,04:31
2,1,04:41
2,1,04:51
2,1,04:59
2,1,05:06
2,1,05:19
2,1,05:26
2,1,05:36
2,1,05:46
2,1,05:56
2,1,06:06
2,1,06:13
2,1,06:24
2,1,06:29
2,1,06:34
2,1,06:39
2,1,06:44
2,1,06:49
2,1,06:54
2,1,06:59
2,1,07:04
2,1,07:14
2,1,07:24
2,1,07:29
2,1,07:34
2,1,07:39
2,1,07:44
2,1,07:49
2,1,07:54
2,1,07:59
2,1,08:04
2,1,08:14
2,1,08:24
2,1,08:29
2,1,08:34
2,1,08:39
2,1,08:44
2,1,08:49
2,1,08:54
2,1,08:59
2,1,09:04
2,1,09:14
2,1,09:24
2,1,09:29
2,1,09:34
2,1,09:39
2,1,09:44
2,1,09:49
2,1,09:54
2,1,09:59
2,1,10:04
2,1,10:14
2,1,10:24
2,1,10:29
2,1,10:34
2,1,10:39
2,1,10:44
2,1,10:49
2,1,10:54
2,1,10:59
2,1,11:04
2,1,11:14
2,1,11:24
2,1,11:29
2,1,11:34
2,1,11:39
2,1,11:44
2,1,11:49
2,1,11:54
2,1,11:59
2,1,12:04
2,1,12:14
2,1,12:24
2,1,12:29
2,1,12:34
2,1,12:39
2,1,12:44
2,1,12:49
2,1,12:54
2,1,12:59
2,1,13:04
2,1,13:14
2,1,13:24
2,1,13:29
2,1,13:34
2,1,13:39
2,1,13:44
2,1,13:49
2,1,13:54
2,1,13:59
2,1,14:04
2,1,14:14
2,1,14:24
2,1,14:29
2,1,14:34
2,1,14:39
2,1,14:44
2,1,14:49
2,1,14:54
2,1,14:59
2,1,15:04
2,1,15:14
2,1,15:24
2,1,15:29
2,1,15:34
2,1,15:39
2,1,15:44
2,1,15:49
2,1,15:54
2,1,15:59
2,1,16:04
2,1,16:14
2,1,16:24
2,1,16:29
2,1,16:34
2,1,16:39
2,1,16:44
2,1,16:49
2,1,16:54
2,1,16:59
2,1,17:04
2,1,17:14
2,1,17:24
2,1,17:29
2,1,17:34
2,1,17:39
2,1,17:44
2,1,17:49
2,1,17:54
2,1,17:59
2,1,18:04
2,1,18:14
2,1,18:26
2,1,18:36
2,1,18:56
2,1,19:16
2,1,19:36
2,1,19:56
2,1,20:16
2,1,20:36
2,1,20:56
2,1,21:26
2,1,21:56
2,1,22:26

53,0,05:20
53,0,05:40
53,0,06:00
53,0,06:17
53,0,06:27
53,0,06:37
53,0,06:47
53,0,06:57
53,0,07:07
53,0,07:16
53,0,07:25
53,0,07:34
53,0,07:42
53,0,07:50
53,0,07:59
53,0,08:08
53,0,13:37
53,0,13:47
53,0,13:57
53,0,14:07
53,0,14:17
53,0,14:27
53,0,14:37
53,0,14:47
53,0,14:57
53,0,15:07
53,0,15:17
53,0,15:27
53,0,15:37
53,0,15:47
53,0,15:57
53,0,16:07
53,0,16:17
53,0,16:27
53,0,16:37
53,0,16:47
53,0,16:57
53,0,17:07
53,0,17:27
53,0,17:47
53,0,18:07

53,1,05:37
53,1,06:02
53,1,06:12
53,1,06:22
53,1,06:32
53,1,06:42
53,1,06:51
53,1,07:00
53,1,07:09
53,1,07:17
53,1,07:25
53,1,07:34
53,1,07:42
53,1,07:52
53,1,08:02
53,1,08:12
53,1,08:22
53,1,08:32
53,1,08:42
53,1,14:02
53,1,14:12
53,1,14:22
53,1,14:32
53,1,14:42
53,1,14:52
53,1,15:02
53,1,15:12
53,1,15:22
53,1,15:32
53,1,15:42
53,1,15:52
53,1,16:02
53,1,16:12
53,1,16:22
53,1,16:32
53,1,16:42
53,1,16:52
53,1,17:02
53,1,17:12
53,1,17:22
53,1,17:32
53,1,17:42
53,1,18:02

